"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"Registry value set:
RuleName: T1031,T1050
EventType: SetValue
UtcTime: 2025-12-24 23:41:08.700
ProcessGuid: {8bb50d47-54af-694c-0b00-000000000900}
ProcessId: 856
Image: C:\WINDOWS\system32\services.exe
TargetObject: HKLM\System\CurrentControlSet\Services\MessagingService_7f769\Start
Details: DWORD (0x00000003)
User: NT AUTHORITY\SYSTEM","13","2",,"4","13","0","-9223372036854775808","186","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","4080","4144","Windows11","S-1-5-18","12/25/2025 12:41:09 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Registry value set:
RuleName: T1031,T1050
EventType: SetValue
UtcTime: 2025-12-24 23:41:08.687
ProcessGuid: {8bb50d47-54af-694c-0b00-000000000900}
ProcessId: 856
Image: C:\WINDOWS\system32\services.exe
TargetObject: HKLM\System\CurrentControlSet\Services\DevicesFlowUserSvc_7f769\ImagePath
Details: C:\WINDOWS\system32\svchost.exe -k DevicesFlow
User: NT AUTHORITY\SYSTEM","13","2",,"4","13","0","-9223372036854775808","185","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","4080","4144","Windows11","S-1-5-18","12/25/2025 12:41:09 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Registry value set:
RuleName: T1031,T1050
EventType: SetValue
UtcTime: 2025-12-24 23:41:08.687
ProcessGuid: {8bb50d47-54af-694c-0b00-000000000900}
ProcessId: 856
Image: C:\WINDOWS\system32\services.exe
TargetObject: HKLM\System\CurrentControlSet\Services\DevicesFlowUserSvc_7f769\Start
Details: DWORD (0x00000003)
User: NT AUTHORITY\SYSTEM","13","2",,"4","13","0","-9223372036854775808","184","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","4080","4144","Windows11","S-1-5-18","12/25/2025 12:41:09 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Registry value set:
RuleName: T1031,T1050
EventType: SetValue
UtcTime: 2025-12-24 23:41:08.670
ProcessGuid: {8bb50d47-54af-694c-0b00-000000000900}
ProcessId: 856
Image: C:\WINDOWS\system32\services.exe
TargetObject: HKLM\System\CurrentControlSet\Services\DevicePickerUserSvc_7f769\ImagePath
Details: C:\WINDOWS\system32\svchost.exe -k DevicesFlow
User: NT AUTHORITY\SYSTEM","13","2",,"4","13","0","-9223372036854775808","183","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","4080","4144","Windows11","S-1-5-18","12/25/2025 12:41:09 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Registry value set:
RuleName: T1031,T1050
EventType: SetValue
UtcTime: 2025-12-24 23:41:08.670
ProcessGuid: {8bb50d47-54af-694c-0b00-000000000900}
ProcessId: 856
Image: C:\WINDOWS\system32\services.exe
TargetObject: HKLM\System\CurrentControlSet\Services\DevicePickerUserSvc_7f769\Start
Details: DWORD (0x00000003)
User: NT AUTHORITY\SYSTEM","13","2",,"4","13","0","-9223372036854775808","182","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","4080","4144","Windows11","S-1-5-18","12/25/2025 12:41:09 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Registry value set:
RuleName: T1031,T1050
EventType: SetValue
UtcTime: 2025-12-24 23:41:08.670
ProcessGuid: {8bb50d47-54af-694c-0b00-000000000900}
ProcessId: 856
Image: C:\WINDOWS\system32\services.exe
TargetObject: HKLM\System\CurrentControlSet\Services\DeviceAssociationBrokerSvc_7f769\ImagePath
Details: C:\WINDOWS\system32\svchost.exe -k DevicesFlow -p
User: NT AUTHORITY\SYSTEM","13","2",,"4","13","0","-9223372036854775808","181","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","4080","4144","Windows11","S-1-5-18","12/25/2025 12:41:09 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Registry value set:
RuleName: T1031,T1050
EventType: SetValue
UtcTime: 2025-12-24 23:41:08.668
ProcessGuid: {8bb50d47-54af-694c-0b00-000000000900}
ProcessId: 856
Image: C:\WINDOWS\system32\services.exe
TargetObject: HKLM\System\CurrentControlSet\Services\DeviceAssociationBrokerSvc_7f769\Start
Details: DWORD (0x00000003)
User: NT AUTHORITY\SYSTEM","13","2",,"4","13","0","-9223372036854775808","180","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","4080","4144","Windows11","S-1-5-18","12/25/2025 12:41:09 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Registry value set:
RuleName: T1031,T1050
EventType: SetValue
UtcTime: 2025-12-24 23:41:08.657
ProcessGuid: {8bb50d47-54af-694c-0b00-000000000900}
ProcessId: 856
Image: C:\WINDOWS\system32\services.exe
TargetObject: HKLM\System\CurrentControlSet\Services\CredentialEnrollmentManagerUserSvc_7f769\ImagePath
Details: C:\WINDOWS\system32\CredentialEnrollmentManager.exe
User: NT AUTHORITY\SYSTEM","13","2",,"4","13","0","-9223372036854775808","179","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","4080","4144","Windows11","S-1-5-18","12/25/2025 12:41:09 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Registry value set:
RuleName: T1031,T1050
EventType: SetValue
UtcTime: 2025-12-24 23:41:08.657
ProcessGuid: {8bb50d47-54af-694c-0b00-000000000900}
ProcessId: 856
Image: C:\WINDOWS\system32\services.exe
TargetObject: HKLM\System\CurrentControlSet\Services\CredentialEnrollmentManagerUserSvc_7f769\Start
Details: DWORD (0x00000003)
User: NT AUTHORITY\SYSTEM","13","2",,"4","13","0","-9223372036854775808","178","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","4080","4144","Windows11","S-1-5-18","12/25/2025 12:41:09 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Registry value set:
RuleName: T1031,T1050
EventType: SetValue
UtcTime: 2025-12-24 23:41:08.649
ProcessGuid: {8bb50d47-54af-694c-0b00-000000000900}
ProcessId: 856
Image: C:\WINDOWS\system32\services.exe
TargetObject: HKLM\System\CurrentControlSet\Services\ConsentUxUserSvc_7f769\ImagePath
Details: C:\WINDOWS\system32\svchost.exe -k DevicesFlow
User: NT AUTHORITY\SYSTEM","13","2",,"4","13","0","-9223372036854775808","177","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","4080","4144","Windows11","S-1-5-18","12/25/2025 12:41:09 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Registry value set:
RuleName: T1031,T1050
EventType: SetValue
UtcTime: 2025-12-24 23:41:08.649
ProcessGuid: {8bb50d47-54af-694c-0b00-000000000900}
ProcessId: 856
Image: C:\WINDOWS\system32\services.exe
TargetObject: HKLM\System\CurrentControlSet\Services\ConsentUxUserSvc_7f769\Start
Details: DWORD (0x00000003)
User: NT AUTHORITY\SYSTEM","13","2",,"4","13","0","-9223372036854775808","176","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","4080","4144","Windows11","S-1-5-18","12/25/2025 12:41:09 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Registry value set:
RuleName: T1031,T1050
EventType: SetValue
UtcTime: 2025-12-24 23:41:08.646
ProcessGuid: {8bb50d47-54af-694c-0b00-000000000900}
ProcessId: 856
Image: C:\WINDOWS\system32\services.exe
TargetObject: HKLM\System\CurrentControlSet\Services\CloudBackupRestoreSvc_7f769\ImagePath
Details: C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup
User: NT AUTHORITY\SYSTEM","13","2",,"4","13","0","-9223372036854775808","175","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","4080","4144","Windows11","S-1-5-18","12/25/2025 12:41:09 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Registry value set:
RuleName: T1031,T1050
EventType: SetValue
UtcTime: 2025-12-24 23:41:08.646
ProcessGuid: {8bb50d47-54af-694c-0b00-000000000900}
ProcessId: 856
Image: C:\WINDOWS\system32\services.exe
TargetObject: HKLM\System\CurrentControlSet\Services\CloudBackupRestoreSvc_7f769\Start
Details: DWORD (0x00000003)
User: NT AUTHORITY\SYSTEM","13","2",,"4","13","0","-9223372036854775808","174","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","4080","4144","Windows11","S-1-5-18","12/25/2025 12:41:09 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Registry value set:
RuleName: T1031,T1050
EventType: SetValue
UtcTime: 2025-12-24 23:41:08.641
ProcessGuid: {8bb50d47-54af-694c-0b00-000000000900}
ProcessId: 856
Image: C:\WINDOWS\system32\services.exe
TargetObject: HKLM\System\CurrentControlSet\Services\CDPUserSvc_7f769\ImagePath
Details: C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup
User: NT AUTHORITY\SYSTEM","13","2",,"4","13","0","-9223372036854775808","173","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","4080","4144","Windows11","S-1-5-18","12/25/2025 12:41:09 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Registry value set:
RuleName: T1031,T1050
EventType: SetValue
UtcTime: 2025-12-24 23:41:08.641
ProcessGuid: {8bb50d47-54af-694c-0b00-000000000900}
ProcessId: 856
Image: C:\WINDOWS\system32\services.exe
TargetObject: HKLM\System\CurrentControlSet\Services\CDPUserSvc_7f769\Start
Details: DWORD (0x00000002)
User: NT AUTHORITY\SYSTEM","13","2",,"4","13","0","-9223372036854775808","172","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","4080","4144","Windows11","S-1-5-18","12/25/2025 12:41:09 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Registry value set:
RuleName: T1031,T1050
EventType: SetValue
UtcTime: 2025-12-24 23:41:08.637
ProcessGuid: {8bb50d47-54af-694c-0b00-000000000900}
ProcessId: 856
Image: C:\WINDOWS\system32\services.exe
TargetObject: HKLM\System\CurrentControlSet\Services\cbdhsvc_7f769\ImagePath
Details: C:\WINDOWS\system32\svchost.exe -k ClipboardSvcGroup -p
User: NT AUTHORITY\SYSTEM","13","2",,"4","13","0","-9223372036854775808","171","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","4080","4144","Windows11","S-1-5-18","12/25/2025 12:41:09 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Registry value set:
RuleName: T1031,T1050
EventType: SetValue
UtcTime: 2025-12-24 23:41:08.635
ProcessGuid: {8bb50d47-54af-694c-0b00-000000000900}
ProcessId: 856
Image: C:\WINDOWS\system32\services.exe
TargetObject: HKLM\System\CurrentControlSet\Services\cbdhsvc_7f769\Start
Details: DWORD (0x00000002)
User: NT AUTHORITY\SYSTEM","13","2",,"4","13","0","-9223372036854775808","170","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","4080","4144","Windows11","S-1-5-18","12/25/2025 12:41:09 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Registry value set:
RuleName: T1031,T1050
EventType: SetValue
UtcTime: 2025-12-24 23:41:08.632
ProcessGuid: {8bb50d47-54af-694c-0b00-000000000900}
ProcessId: 856
Image: C:\WINDOWS\system32\services.exe
TargetObject: HKLM\System\CurrentControlSet\Services\CaptureService_7f769\ImagePath
Details: C:\WINDOWS\system32\svchost.exe -k LocalService -p
User: NT AUTHORITY\SYSTEM","13","2",,"4","13","0","-9223372036854775808","169","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","4080","4144","Windows11","S-1-5-18","12/25/2025 12:41:09 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Registry value set:
RuleName: T1031,T1050
EventType: SetValue
UtcTime: 2025-12-24 23:41:08.632
ProcessGuid: {8bb50d47-54af-694c-0b00-000000000900}
ProcessId: 856
Image: C:\WINDOWS\system32\services.exe
TargetObject: HKLM\System\CurrentControlSet\Services\CaptureService_7f769\Start
Details: DWORD (0x00000003)
User: NT AUTHORITY\SYSTEM","13","2",,"4","13","0","-9223372036854775808","168","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","4080","4144","Windows11","S-1-5-18","12/25/2025 12:41:09 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Registry value set:
RuleName: T1031,T1050
EventType: SetValue
UtcTime: 2025-12-24 23:41:08.602
ProcessGuid: {8bb50d47-54af-694c-0b00-000000000900}
ProcessId: 856
Image: C:\WINDOWS\system32\services.exe
TargetObject: HKLM\System\CurrentControlSet\Services\BluetoothUserService_7f769\ImagePath
Details: C:\WINDOWS\system32\svchost.exe -k BthAppGroup -p
User: NT AUTHORITY\SYSTEM","13","2",,"4","13","0","-9223372036854775808","167","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","4080","4144","Windows11","S-1-5-18","12/25/2025 12:41:08 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Registry value set:
RuleName: T1031,T1050
EventType: SetValue
UtcTime: 2025-12-24 23:41:08.602
ProcessGuid: {8bb50d47-54af-694c-0b00-000000000900}
ProcessId: 856
Image: C:\WINDOWS\system32\services.exe
TargetObject: HKLM\System\CurrentControlSet\Services\BluetoothUserService_7f769\Start
Details: DWORD (0x00000003)
User: NT AUTHORITY\SYSTEM","13","2",,"4","13","0","-9223372036854775808","166","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","4080","4144","Windows11","S-1-5-18","12/25/2025 12:41:08 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Registry value set:
RuleName: T1031,T1050
EventType: SetValue
UtcTime: 2025-12-24 23:41:08.598
ProcessGuid: {8bb50d47-54af-694c-0b00-000000000900}
ProcessId: 856
Image: C:\WINDOWS\system32\services.exe
TargetObject: HKLM\System\CurrentControlSet\Services\BcastDVRUserService_7f769\ImagePath
Details: C:\WINDOWS\system32\svchost.exe -k BcastDVRUserService
User: NT AUTHORITY\SYSTEM","13","2",,"4","13","0","-9223372036854775808","165","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","4080","4144","Windows11","S-1-5-18","12/25/2025 12:41:08 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Registry value set:
RuleName: T1031,T1050
EventType: SetValue
UtcTime: 2025-12-24 23:41:08.596
ProcessGuid: {8bb50d47-54af-694c-0b00-000000000900}
ProcessId: 856
Image: C:\WINDOWS\system32\services.exe
TargetObject: HKLM\System\CurrentControlSet\Services\BcastDVRUserService_7f769\Start
Details: DWORD (0x00000003)
User: NT AUTHORITY\SYSTEM","13","2",,"4","13","0","-9223372036854775808","164","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","4080","4144","Windows11","S-1-5-18","12/25/2025 12:41:08 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Registry value set:
RuleName: T1031,T1050
EventType: SetValue
UtcTime: 2025-12-24 23:41:08.591
ProcessGuid: {8bb50d47-54af-694c-0b00-000000000900}
ProcessId: 856
Image: C:\WINDOWS\system32\services.exe
TargetObject: HKLM\System\CurrentControlSet\Services\AarSvc_7f769\ImagePath
Details: C:\WINDOWS\system32\svchost.exe -k AarSvcGroup -p
User: NT AUTHORITY\SYSTEM","13","2",,"4","13","0","-9223372036854775808","163","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","4080","4144","Windows11","S-1-5-18","12/25/2025 12:41:08 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Registry value set:
RuleName: T1031,T1050
EventType: SetValue
UtcTime: 2025-12-24 23:41:08.588
ProcessGuid: {8bb50d47-54af-694c-0b00-000000000900}
ProcessId: 856
Image: C:\WINDOWS\system32\services.exe
TargetObject: HKLM\System\CurrentControlSet\Services\AarSvc_7f769\Start
Details: DWORD (0x00000003)
User: NT AUTHORITY\SYSTEM","13","2",,"4","13","0","-9223372036854775808","162","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","4080","4144","Windows11","S-1-5-18","12/25/2025 12:41:08 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2025-12-24 23:41:08.475
ProcessGuid: {8bb50d47-7a14-694c-7700-000000000900}
ProcessId: 2684
Image: C:\Windows\System32\sihost.exe
FileVersion: 10.0.26100.5074 (WinBuild.160101.0800)
Description: Shell Infrastructure Host
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: sihost.exe
CommandLine: sihost.exe
CurrentDirectory: C:\WINDOWS\system32\
User: WINDOWS11\Yomi
LogonGuid: {8bb50d47-79c2-694c-f7f4-010000000000}
LogonId: 0x1F4F7
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: MD5=AA4AF4BE48AEF590AD59CBBD4B3524F9,SHA256=10AE55095EFB7CF5699068A3BE7938689A08928A1DA5224B268CA5FFA24B35E1,IMPHASH=0C2E5D141ACA7FB7E39618995321C151
ParentProcessGuid: {8bb50d47-54bf-694c-2000-000000000900}
ParentProcessId: 1680
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s UserManager
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","161","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","4080","4144","Windows11","S-1-5-18","12/25/2025 12:41:08 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2025-12-24 23:41:07.113
ProcessGuid: {8bb50d47-7a13-694c-7600-000000000900}
ProcessId: 2276
Image: C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe
FileVersion: 10.0.26100.5074 (WinBuild.160101.0800)
Description: Windows PowerShell
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: PowerShell.EXE
CommandLine: powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""MaximumPasswordAge""; Remove-Item $env:TEMP\secpol.cfg
CurrentDirectory: C:\Program Files (x86)\ossec-agent\
User: NT AUTHORITY\SYSTEM
LogonGuid: {8bb50d47-54b1-694c-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=0CB6529404FAEF431547CFF590744553,SHA256=3BFEDAAA40D9E19E45A3EE10C0F14B1750B01619EBB9F39BE3865BCFDACDD2E5,IMPHASH=9F91C97560360686D37B0E311BB8BD64
ParentProcessGuid: {8bb50d47-79d5-694c-4d00-000000000900}
ParentProcessId: 3644
ParentImage: C:\Program Files (x86)\ossec-agent\wazuh-agent.exe
ParentCommandLine: ""C:\Program Files (x86)\ossec-agent\wazuh-agent.exe""
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","160","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","4080","4144","Windows11","S-1-5-18","12/25/2025 12:41:07 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
